,year,locationabbr,locationdesc,datasource,category,indicator,response,data_value_unit,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,number,weightednumber,stratificationcategory1,stratification1,categoryid,indicatorid,locationid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategory2,stratification2,stratificationcategoryid2,stratificationid2,geolocation,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,data_value_footnote_symbol,data_value_footnote
81,2016,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,5.5,5.5,4.4,6.8,154.0,25190.0,Disability Type,Cognitive Disability,DISEST,RACEIND,15,RACE05,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '21.304850435000446', 'longitude': '-157.85774940299973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4.0,1657.0,,
82,2016,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,13.9,13.9,11.3,16.8,230.0,82849.0,Disability Type,Mobility Disability,DISEST,RACEIND,80,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,,,,,,,,
83,2016,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.8,5.8,4.9,6.8,402.0,34498.0,Disability Type,Hearing Disability,DISEST,VETIND,46,VET2,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '44.353130053000484', 'longitude': '-100.3735306369997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21.0,2732.0,,
84,2016,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,12.6,12.6,10.2,15.5,193.0,91302.0,Disability Type,Cognitive Disability,DISEST,RACEIND,86,RACE02,AGEADJPREV,DISTYPE,COGDIS,,,,,,,,,
85,2016,FL,Florida,BRFSS,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,8.2,8.2,6.6,10.1,969.0,192548.0,Disability Type,Hearing Disability,DEMOG,MARRIED,12,MARRIED03,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '28.932040377000476', 'longitude': '-81.92896053899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30.0,1112.0,,
86,2016,UT,Utah,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,42.5,42.5,36.4,48.9,273.0,42202.0,Disability Type,Independent Living Disability,DEMOG,MARRIED,49,MARRIED01,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13.0,900.0,,
87,2016,NM,New Mexico,BRFSS,Demographics,Employment status among adults 18 years of age or older,Out of Work,%,Age-adjusted Prevalence,6.9,6.9,3.9,12.0,28.0,6391.0,Disability Type,Vision Disability,DEMOG,JOB,35,JOB02,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '34.52088095200048', 'longitude': '-106.24058098499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11.0,616.0,,
88,2016,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,11.0,11.0,10.1,12.0,1336.0,88218.0,Disability Type,Mobility Disability,DISEST,SEXIND,31,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '41.6410409880005', 'longitude': '-99.36572062299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19.0,2243.0,,
89,2016,TN,Tennessee,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,11.4,11.4,9.4,13.7,370.0,179860.0,Disability Status,Any Disability,DEMOG,EDUCATE,47,EDUCATE03,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
90,2016,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,23.5,23.5,21.3,25.9,406.0,146036.0,Disability Status,Any Disability,DISEST,RACEIND,8,RACE03,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '38.843840757000464', 'longitude': '-106.13361092099967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9.0,1398.0,,
91,2016,TN,Tennessee,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,7.6,7.6,4.4,12.6,52.0,25370.0,Disability Type,Vision Disability,DEMOG,EDUCATE,47,EDUCATE03,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
92,2016,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Cognitive Disability,DISEST,RACEIND,22,RACE04,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '31.31266064400046', 'longitude': '-92.44568007099969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22.0,1697.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
93,2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.8,4.8,3.8,6.1,85.0,49328.0,Disability Type,Hearing Disability,DISEST,AGEIND,41,AGE02,PREV,DISTYPE,HEARDIS,,,,,"{'latitude': '44.56744942400047', 'longitude': '-120.15503132599969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12.0,2452.0,,
94,2016,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,12.2,12.2,11.6,12.9,2917.0,2663817.0,Disability Type,Cognitive Disability,DISEST,AGEIND,83,AGE01,PREV,DISTYPE,COGDIS,,,,,,,,,
95,2016,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Mobility Disability,DISEST,RACEIND,31,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '41.6410409880005', 'longitude': '-99.36572062299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19.0,2243.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
96,2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,11.5,11.5,11.3,11.7,60517.0,20917413.0,Disability Type,Mobility Disability,DISEST,RACEIND,59,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,,,,,,,,
97,2016,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.3,7.3,6.3,8.4,1140.0,290982.0,Disability Type,Vision Disability,DISEST,AGEIND,12,AGE03,PREV,DISTYPE,VISDIS,,,,,"{'latitude': '28.932040377000476', 'longitude': '-81.92896053899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30.0,1112.0,,
98,2016,MI,Michigan,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,33.2,33.2,26.6,40.6,106.0,80701.0,Disability Type,Hearing Disability,DEMOG,MARRIED,26,MARRIED04,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '44.6613195430005', 'longitude': '-84.71439026999968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50.0,436.0,,
99,2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,77.2,77.2,76.0,78.4,12816.0,5688169.0,Disability Status,No Disability,DISEST,SEXIND,36,SEX02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '42.82700103200045', 'longitude': '-75.54397042699964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47.0,2092.0,,
100,2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.6,3.6,2.1,6.2,26.0,3834.0,Disability Type,Independent Living Disability,DISEST,VETIND,2,VET1,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '64.84507995700051', 'longitude': '-147.72205903599973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51.0,1673.0,,
101,2016,NJ,New Jersey,BRFSS,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,27.4,27.4,17.8,39.8,47.0,36232.0,Disability Type,Hearing Disability,DEMOG,MARRIED,34,MARRIED04,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '40.13057004800049', 'longitude': '-74.27369128799967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46.0,489.0,,
102,2016,ME,Maine,BRFSS,Demographics,Marital status among adults 18 years of age or older,Divorced / Separated,%,Age-adjusted Prevalence,22.2,22.2,19.2,25.5,630.0,61089.0,Disability Status,Any Disability,DEMOG,MARRIED,23,MARRIED02,AGEADJPREV,DISSTAT,DISABL,,,,,"{'latitude': '45.254228894000505', 'longitude': '-68.98503133599962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49.0,1725.0,,
103,2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,6.1,6.1,5.2,7.1,379.0,102112.0,Disability Type,Hearing Disability,DISEST,SEXIND,40,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '35.47203135600046', 'longitude': '-97.52107021399968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20.0,712.0,,
104,2016,PA,Pennsylvania,BRFSS,Demographics,Employment status among adults 18 years of age or older,Employed,%,Age-adjusted Prevalence,14.0,14.0,7.9,23.7,27.0,32733.0,Disability Type,Self-care Disability,DEMOG,JOB,42,JOB01,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '40.79373015200048', 'longitude': '-77.86070029399963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48.0,2495.0,,
105,2016,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.2,4.2,3.6,5.0,424.0,89829.0,Disability Type,Independent Living Disability,DISEST,RACEIND,9,RACE01,AGEADJPREV,DISTYPE,INDDIS,,,,,"{'latitude': '41.56266102000046', 'longitude': '-72.64984095199964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24.0,1043.0,,
106,2016,OH,Ohio,BRFSS,Demographics,Income level among adults 18 years of age or older,"$15,000 to <$25,000",%,Age-adjusted Prevalence,14.2,14.2,12.9,15.6,993.0,774413.0,Disability Status,No Disability,DEMOG,INCOMEN,39,INCOME02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '40.06021014100048', 'longitude': '-82.40426005599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38.0,587.0,,
107,2016,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Status,No Disability,DISEST,RACEIND,50,RACE02,AGEADJPREV,DISSTAT,NODIS,,,,,"{'latitude': '43.62538123900049', 'longitude': '-72.51764079099962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28.0,3218.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
108,2016,HHS8,HHS Region 8,BRFSS,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,8.6,8.6,7.6,9.7,1590.0,130453.0,Disability Type,Mobility Disability,DEMOG,MARRIED,87,MARRIED03,AGEADJPREV,DISTYPE,MOBDIS,,,,,,,,,
109,2016,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Vision Disability,DISEST,RACEIND,10,RACE07,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '39.008830667000495', 'longitude': '-75.57774116799965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43.0,1046.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
110,2016,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,4.7,4.7,4.2,5.3,453.0,97734.0,Disability Type,Vision Disability,DISEST,AGEIND,89,AGE03,PREV,DISTYPE,VISDIS,,,,,,,,,
111,2016,CO,Colorado,BRFSS,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,16.1,16.1,11.9,21.4,157.0,52237.0,Disability Type,Mobility Disability,DEMOG,EDUCATE,8,EDUCATE01,AGEADJPREV,DISTYPE,MOBDIS,,,,,"{'latitude': '38.843840757000464', 'longitude': '-106.13361092099967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9.0,1398.0,,
112,2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.4,5.4,4.5,6.5,278.0,165547.0,Disability Type,Vision Disability,DISEST,AGEIND,39,AGE02,PREV,DISTYPE,VISDIS,,,,,"{'latitude': '40.06021014100048', 'longitude': '-82.40426005599966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38.0,587.0,,
113,2016,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Vision Disability,DISEST,RACEIND,12,RACE06,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '28.932040377000476', 'longitude': '-81.92896053899966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30.0,1112.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
114,2016,HI,Hawaii,BRFSS,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,11.6,11.6,7.5,17.4,58.0,3788.0,Disability Type,Self-care Disability,DEMOG,EDUCATE,15,EDUCATE03,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '21.304850435000446', 'longitude': '-157.85774940299973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4.0,1657.0,,
115,2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,39.8,39.8,37.6,42.0,3994.0,1161899.0,Disability Status,Any Disability,DISEST,AGEIND,36,AGE03,PREV,DISSTAT,DISABL,,,,,"{'latitude': '42.82700103200045', 'longitude': '-75.54397042699964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47.0,2092.0,,
116,2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.5,5.5,4.9,6.2,680.0,192581.0,Disability Type,Hearing Disability,DISEST,VETIND,45,VET2,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '33.998821303000454', 'longitude': '-81.04537120699968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.0,2581.0,,
117,2016,UT,Utah,BRFSS,Demographics,Education level among adults 18 years of age or older,High School Graduate,%,Age-adjusted Prevalence,61.1,61.1,52.4,69.2,505.0,69592.0,Disability Type,Hearing Disability,DEMOG,EDUCATE,49,EDUCATE02,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '39.360700171000474', 'longitude': '-111.58713063499971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13.0,900.0,,
118,2016,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,51,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '37.54268067400045', 'longitude': '-78.45789046299967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40.0,2758.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
119,2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.5,3.5,3.2,3.9,1238.0,502417.0,Disability Type,Vision Disability,DISEST,VETIND,36,VET2,AGEADJPREV,DISTYPE,VISDIS,,,,,"{'latitude': '42.82700103200045', 'longitude': '-75.54397042699964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47.0,2092.0,,
120,2016,NM,New Mexico,BRFSS,Demographics,Employment status among adults 18 years of age or older,Employed,%,Age-adjusted Prevalence,,,,,,,Disability Type,Self-care Disability,DEMOG,JOB,35,JOB01,AGEADJPREV,DISTYPE,SELFDIS,,,,,"{'latitude': '34.52088095200048', 'longitude': '-106.24058098499967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11.0,616.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
121,2016,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,,,,,Disability Type,Hearing Disability,DISEST,RACEIND,48,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '31.827240407000488', 'longitude': '-99.42677020599967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23.0,3109.0,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.
122,2016,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,33.5,33.5,28.0,39.6,149.0,12110.0,Disability Status,Any Disability,DISEST,RACEIND,66,RACE06,AGEADJPREV,DISSTAT,DISABL,,,,,,,,,
123,2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,13.1,13.1,11.6,14.8,372.0,51913.0,Disability Type,Mobility Disability,DISEST,AGEIND,33,AGE02,PREV,DISTYPE,MOBDIS,,,,,"{'latitude': '43.65595011300047', 'longitude': '-71.50036091999965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26.0,2405.0,,
124,2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,13.6,13.6,8.0,22.0,22.0,4838.0,Disability Type,Cognitive Disability,DISEST,RACEIND,20,RACE07,AGEADJPREV,DISTYPE,COGDIS,,,,,"{'latitude': '38.34774030000045', 'longitude': '-98.20078122699965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17.0,1287.0,,
125,2016,AR,Arkansas,BRFSS,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,24.6,24.6,18.7,31.6,385.0,90088.0,Disability Type,Hearing Disability,DEMOG,JOB,5,JOB04,AGEADJPREV,DISTYPE,HEARDIS,,,,,"{'latitude': '34.74865012400045', 'longitude': '-92.27449074299966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15.0,998.0,,
126,2016,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,7.5,7.5,6.3,8.9,177.0,127799.0,Disability Type,Hearing Disability,DISEST,AGEIND,47,AGE02,PREV,DISTYPE,HEARDIS,,,,,"{'latitude': '35.68094058000048', 'longitude': '-85.77449091399967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39.0,2159.0,,
127,2016,VI,U.S. Virgin Islands,BRFSS,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,28.0,28.0,18.7,39.7,33.0,1932.0,Disability Type,Cognitive Disability,DEMOG,MARRIED,78,MARRIED01,AGEADJPREV,DISTYPE,COGDIS,,,,,,,,,
